from,to,type,weight@double
59,2839,LINK,0.71
59,2886,LINK,0.81
59,3004,LINK,0.52
59,3174,LINK,0.42
59,3291,LINK,0.39
60,83,LINK,0.29
60,99,LINK,0.72
60,119,LINK,0.22
60,173,LINK,0.62
60,187,LINK,0.82
60,204,LINK,0.62
60,212,LINK,0.07
60,239,LINK,0.01
60,240,LINK,0.03
60,251,LINK,0.94
60,253,LINK,0.01
60,262,LINK,0.82
60,269,LINK,0.85
60,272,LINK,0.61
60,326,LINK,0.51
60,343,LINK,0.27
61,159,LINK,0.57
61,240,LINK,0.03
61,286,LINK,0.22
61,292,LINK,0.57
61,314,LINK,0.68
61,323,LINK,0.07
62,194,LINK,0.76
63,68,LINK,0.96
63,97,LINK,0.99
63,99,LINK,0.62
63,123,LINK,0.55
63,131,LINK,0.45
63,134,LINK,0.03
63,142,LINK,0.13
63,143,LINK,0.01
63,162,LINK,0.25
63,171,LINK,0.98
63,187,LINK,0.25
63,200,LINK,0.21
63,201,LINK,0.11
63,224,LINK,0.75
63,225,LINK,0.35
63,237,LINK,0.84
63,240,LINK,0.29
63,262,LINK,0.43
63,277,LINK,0.72
63,319,LINK,0.51
63,323,LINK,0.17
63,324,LINK,0.3
63,342,LINK,0.52
64,262,LINK,0.94
64,272,LINK,0.07
64,314,LINK,0.83
64,343,LINK,0.11
65,101,LINK,0.26
65,120,LINK,0.13
65,151,LINK,0.56
65,172,LINK,0.39
65,190,LINK,0.74
65,218,LINK,0.78
66,83,LINK,0.56
66,119,LINK,0.55
66,204,LINK,0.4
66,253,LINK,0.72
66,262,LINK,0.2
66,298,LINK,0.7
66,315,LINK,0.83
66,340,LINK,0.02
67,68,LINK,0.38
67,114,LINK,0.48
67,123,LINK,0.93
67,135,LINK,0.25
67,143,LINK,0.95
67,240,LINK,0.27
67,253,LINK,0.13
67,305,LINK,0.71
67,309,LINK,0.81
67,335,LINK,0.96
68,70,LINK,0.16
68,73,LINK,0.71
68,76,LINK,0.75
68,80,LINK,0.89
68,83,LINK,0.15
68,99,LINK,0.45
68,105,LINK,0.11
68,110,LINK,0.17
68,114,LINK,0.85
68,119,LINK,0.76
68,120,LINK,0.45
68,123,LINK,0.13
68,124,LINK,0.88
68,129,LINK,0.69
68,135,LINK,0.16
68,137,LINK,0.23
68,142,LINK,0.78
68,143,LINK,0.87
68,157,LINK,0.55
68,159,LINK,0.63
68,162,LINK,0
68,170,LINK,0.02
68,171,LINK,0.3
68,186,LINK,0
68,187,LINK,0.66
68,189,LINK,0.26
68,197,LINK,0.21
68,200,LINK,0.28
68,201,LINK,0.59
68,204,LINK,0.36
68,213,LINK,0.1
68,214,LINK,0.42
68,224,LINK,0.66
68,225,LINK,0.3
68,237,LINK,0.54
68,240,LINK,0.3
68,249,LINK,0.51
68,253,LINK,1
68,262,LINK,0.46
68,266,LINK,0.6
68,272,LINK,0.82
68,273,LINK,0.66
68,278,LINK,0.79
68,281,LINK,0.32
68,286,LINK,0.05
68,291,LINK,0.52
68,298,LINK,0.63
68,304,LINK,0.71
68,305,LINK,0.07
68,309,LINK,0.29
68,314,LINK,0.01
68,316,LINK,0.8
68,323,LINK,0.56
68,324,LINK,0.32
68,325,LINK,0.02
68,326,LINK,0.38
68,333,LINK,0.84
68,335,LINK,0.95
68,343,LINK,0.39
68,345,LINK,0.5
68,346,LINK,0.24
69,100,LINK,0.13
69,144,LINK,0.81
69,176,LINK,0.19
69,178,LINK,0.21
69,226,LINK,0.13
69,228,LINK,0.2
69,264,LINK,0.77
69,297,LINK,0.19
70,106,LINK,0.73
70,122,LINK,0.89
70,237,LINK,0.32
70,305,LINK,0.34
71,231,LINK,0.22
72,231,LINK,0.1
72,308,LINK,0.94
73,114,LINK,0.38
73,133,LINK,0.81
73,142,LINK,0.43
73,166,LINK,0.68
73,173,LINK,0.43
73,200,LINK,0.53
73,201,LINK,0.23
73,213,LINK,0.98
73,233,LINK,0.33
73,240,LINK,0.66
73,253,LINK,0.32
73,272,LINK,0.87
73,273,LINK,0.52
73,292,LINK,0.48
73,299,LINK,0.47
73,330,LINK,0.27
74,89,LINK,0.4
74,127,LINK,0.15
74,131,LINK,0.16
74,300,LINK,0.94
74,332,LINK,0.04
76,86,LINK,0.98
76,171,LINK,0.56
76,189,LINK,0.23
76,201,LINK,0.2
76,259,LINK,0.17
76,273,LINK,0.54
76,275,LINK,0.67
76,305,LINK,0.52
76,323,LINK,0.84
76,324,LINK,0.14
77,271,LINK,0.01
78,118,LINK,0.44
78,232,LINK,0.48
78,295,LINK,0.85
78,333,LINK,0.92
79,182,LINK,0.32
79,196,LINK,0.75
79,219,LINK,0.82
79,274,LINK,0.48
79,276,LINK,0.07
79,307,LINK,0.65
79,329,LINK,0.79
80,120,LINK,0.39
80,186,LINK,0.08
80,189,LINK,0.3
80,201,LINK,0.86
80,253,LINK,0.39
80,272,LINK,0.9
80,273,LINK,0.56
81,89,LINK,0.37
81,93,LINK,0.47
81,95,LINK,0.1
81,102,LINK,0.81
81,174,LINK,0.15
81,181,LINK,0.38
81,188,LINK,0.68
81,195,LINK,0.61
81,205,LINK,0.09
81,214,LINK,0.42
81,243,LINK,0.2
81,250,LINK,0.06
81,267,LINK,0.41
81,300,LINK,0.97
81,301,LINK,0.47
81,316,LINK,0.66
81,321,LINK,0.48
81,331,LINK,0.95
81,347,LINK,0.47
82,270,LINK,0.37
82,287,LINK,0.89
83,85,LINK,0.11
83,99,LINK,0.93
83,119,LINK,0.19
83,120,LINK,0.37
83,122,LINK,0.68
83,124,LINK,0.09
83,149,LINK,0.38
83,159,LINK,0.03
83,170,LINK,0.61
83,171,LINK,0.59
83,173,LINK,0.53
83,200,LINK,0.33
83,204,LINK,0.45
83,212,LINK,0.14
83,223,LINK,0.46
83,232,LINK,0.83
83,239,LINK,0.67
83,253,LINK,0.39
83,262,LINK,0.75
83,269,LINK,0.41
83,272,LINK,0.18
83,314,LINK,0.02
83,315,LINK,0.89
83,319,LINK,0.77
83,326,LINK,0.31
83,332,LINK,0.06
84,85,LINK,0.84
84,238,LINK,0.96
85,225,LINK,0.85
85,237,LINK,0.93
85,238,LINK,0.96
85,266,LINK,0.76
85,277,LINK,0.34
85,305,LINK,0.01
85,314,LINK,0.2
86,157,LINK,0.11
86,171,LINK,0.82
86,177,LINK,0.55
86,189,LINK,0.65
86,259,LINK,0.27
86,272,LINK,0.35
86,273,LINK,0.99
86,275,LINK,0.48
86,323,LINK,0.42
86,324,LINK,0.44
87,176,LINK,0.87
87,178,LINK,0.75
87,226,LINK,0.65
87,228,LINK,0.68
87,279,LINK,0.54
88,137,LINK,0.45
88,162,LINK,0.53
88,214,LINK,0.9
88,247,LINK,0.69
88,292,LINK,0.41
88,309,LINK,0.46
88,316,LINK,0.37
88,323,LINK,0.93
88,340,LINK,0.27
89,107,LINK,0.93
89,127,LINK,0.48
89,131,LINK,0.45
89,165,LINK,0.39
89,179,LINK,0.02
89,187,LINK,0.7
89,237,LINK,0.33
89,243,LINK,0.5
89,304,LINK,0.27
89,323,LINK,0.87
89,337,LINK,0.31
90,96,LINK,0.77
90,148,LINK,0.78
90,220,LINK,0.69
90,320,LINK,0.31
90,328,LINK,0.61
91,180,LINK,0.62
92,111,LINK,0.19
92,194,LINK,0.5
92,202,LINK,0.74
92,246,LINK,0.04
92,260,LINK,0.59
92,265,LINK,0.76
93,95,LINK,0.79
93,102,LINK,0.72
93,181,LINK,0.75
93,188,LINK,0.58
93,195,LINK,0.59
93,197,LINK,0.24
93,205,LINK,0.52
93,243,LINK,0.05
93,250,LINK,0.52
93,255,LINK,0.29
93,267,LINK,0.81
93,300,LINK,0.13
93,303,LINK,0.27
93,331,LINK,0.77
93,347,LINK,0.5
94,112,LINK,0.96
94,138,LINK,0.05
94,168,LINK,0.54
94,311,LINK,0.86
94,338,LINK,0.71
95,102,LINK,0.09
95,181,LINK,0
95,188,LINK,0.59
95,195,LINK,0.59
95,205,LINK,0.62
95,243,LINK,0.83
95,250,LINK,0.08
95,255,LINK,0.45
95,267,LINK,0.25
95,300,LINK,0.14
95,301,LINK,0.03
95,303,LINK,0.38
95,316,LINK,0.45
95,321,LINK,1
95,331,LINK,0.18
95,347,LINK,0.53
96,148,LINK,0.42
96,320,LINK,0.86
96,328,LINK,0.48
97,134,LINK,0.95
97,191,LINK,0.45
97,214,LINK,0.63
97,225,LINK,0.63
97,275,LINK,0.24
97,315,LINK,0.59
97,324,LINK,0.09
98,183,LINK,0.7
98,231,LINK,0.41
99,104,LINK,0.35
99,105,LINK,0.63
99,110,LINK,1
99,114,LINK,0.56
99,119,LINK,0.82
99,120,LINK,0.19
99,123,LINK,0.42
99,124,LINK,0.25
99,129,LINK,0.76
99,142,LINK,0.55
99,149,LINK,0.98
99,171,LINK,0.39
99,173,LINK,0.65
99,187,LINK,0.45
99,200,LINK,0.11
99,201,LINK,1
99,204,LINK,0.2
99,212,LINK,0.71
99,224,LINK,0.25
99,239,LINK,0.86
99,240,LINK,0.23
99,253,LINK,0.78
99,259,LINK,0.91
99,262,LINK,0.32
99,266,LINK,0.22
99,272,LINK,0.02
99,273,LINK,0.37
99,277,LINK,0.38
99,278,LINK,0.61
99,281,LINK,0.88
99,286,LINK,0.12
99,292,LINK,0.29
99,305,LINK,0.15
99,314,LINK,0.03
99,316,LINK,0.11
99,326,LINK,0.31
99,332,LINK,0.56
99,333,LINK,0.22
99,343,LINK,0.66
100,103,LINK,0.73
100,132,LINK,0.01
100,144,LINK,0.64
100,176,LINK,0.19
100,178,LINK,0.45
100,226,LINK,0.89
100,228,LINK,0.72
100,264,LINK,0.7
100,279,LINK,0.21
100,297,LINK,0.75
101,120,LINK,0.5
101,151,LINK,0.23
101,164,LINK,0.73
101,190,LINK,0.31
101,218,LINK,0.08
101,270,LINK,0.35
101,324,LINK,0.87
102,181,LINK,0.79
102,188,LINK,0.93
102,195,LINK,0.27
102,205,LINK,0.83
102,243,LINK,0.05
102,250,LINK,0.8
102,255,LINK,0.84
102,267,LINK,0.19
102,300,LINK,0.39
102,303,LINK,0.06
102,318,LINK,0.33
102,331,LINK,0.45
102,347,LINK,0.97
103,176,LINK,0.66
103,228,LINK,0.87
103,264,LINK,0.5
103,297,LINK,0.65
104,137,LINK,0.5
104,170,LINK,0.75
104,173,LINK,0.69
104,186,LINK,0.8
104,201,LINK,0.1
104,212,LINK,0.03
104,253,LINK,0.66
104,272,LINK,0.82
104,286,LINK,0.45
104,324,LINK,0.38
104,340,LINK,0.66
105,110,LINK,0.71
105,114,LINK,0.64
105,123,LINK,0.24
105,124,LINK,0.35
105,129,LINK,0.43
105,143,LINK,0.49
105,170,LINK,0.81
105,187,LINK,0.15
105,189,LINK,0.48
105,201,LINK,0.55
105,204,LINK,0.9
105,213,LINK,0.85
105,240,LINK,0.39
105,253,LINK,0.2
105,272,LINK,0.1
105,278,LINK,0.23
105,296,LINK,0.81
105,304,LINK,0.12
105,319,LINK,0.99
105,323,LINK,0.21
105,326,LINK,0.96
105,333,LINK,0.37
105,345,LINK,0.95
106,120,LINK,0.92
106,149,LINK,0.61
106,237,LINK,0.48
106,258,LINK,0.41
106,273,LINK,0.29
106,278,LINK,0.43
106,281,LINK,0.53
106,316,LINK,0.1
107,170,LINK,0.35
107,232,LINK,0.4
107,239,LINK,0.67
107,330,LINK,0.34
107,333,LINK,0.98
108,172,LINK,0.69
108,349,LINK,0.96
108,354,LINK,0.27
108,364,LINK,0.1
108,367,LINK,0.97
108,377,LINK,0.38
108,390,LINK,0.19
108,415,LINK,0.57
108,421,LINK,0.27
108,429,LINK,0.54
108,476,LINK,0.32
108,484,LINK,0.57
108,485,LINK,0.05
108,518,LINK,0.78
108,527,LINK,0.75
108,539,LINK,0.25
108,564,LINK,0.27
108,567,LINK,0.95
108,581,LINK,0.09
108,597,LINK,0.61
108,602,LINK,0.71
108,607,LINK,0.17
108,630,LINK,0.37
108,638,LINK,0.9
108,642,LINK,0.46
108,650,LINK,0.2
108,652,LINK,0.17
108,897,LINK,0.73
108,898,LINK,0.54
108,899,LINK,0.3
108,900,LINK,0.3
108,901,LINK,0.94
108,902,LINK,0.48
108,903,LINK,0.47
108,904,LINK,0.71
108,905,LINK,0.7
108,906,LINK,0.01
108,907,LINK,0.85
108,908,LINK,0.65
108,909,LINK,0.84
108,910,LINK,0.64
108,911,LINK,0.66
108,912,LINK,0.85
108,913,LINK,0.24
108,914,LINK,0.47
108,915,LINK,0.24
108,916,LINK,0.44
108,917,LINK,0.35
108,918,LINK,0.15
108,919,LINK,0.27
108,920,LINK,0.49
108,921,LINK,0.17
108,922,LINK,0.72
108,923,LINK,0.73
108,924,LINK,0.86
108,925,LINK,0.88
108,926,LINK,0.51
108,927,LINK,0.38
108,928,LINK,0.42
108,929,LINK,0.27
108,930,LINK,0.14
108,931,LINK,0.61
108,932,LINK,0.56
108,933,LINK,0.29
108,934,LINK,0.42
108,935,LINK,0.95
108,936,LINK,0.04
108,937,LINK,0.63
108,938,LINK,0.65
108,939,LINK,0.85
108,940,LINK,0.67
108,941,LINK,0.21
108,942,LINK,0.57
108,943,LINK,0.61
108,944,LINK,0.16
108,945,LINK,0.3
108,946,LINK,0.26
108,947,LINK,0.59
108,948,LINK,0.92
108,949,LINK,0.64
108,950,LINK,0.97
108,951,LINK,0.76
108,952,LINK,0.76
108,953,LINK,0.46
108,954,LINK,0.76
108,955,LINK,0.17
108,956,LINK,0.88
108,957,LINK,0.26
108,958,LINK,0.91
108,959,LINK,0.61
108,960,LINK,0.51
108,961,LINK,0.54
108,962,LINK,0.86
108,963,LINK,0.77
108,964,LINK,0.43
108,965,LINK,1
108,966,LINK,0.55
108,967,LINK,0.43
108,968,LINK,0.46
108,969,LINK,0.85
108,970,LINK,0.95
108,971,LINK,0.84
108,972,LINK,0.79
108,973,LINK,0.51
108,974,LINK,0.74
108,975,LINK,0.25
108,976,LINK,0.36
108,977,LINK,0.76
108,978,LINK,0.07
108,979,LINK,0.71
108,980,LINK,0.8
108,981,LINK,0.78
108,982,LINK,0.61
108,983,LINK,0.64
108,984,LINK,0.34
108,985,LINK,0.5
108,986,LINK,0.95
108,987,LINK,0.28
108,988,LINK,0.23
108,989,LINK,0.01
108,990,LINK,0.05
108,991,LINK,0.42
108,992,LINK,1
108,993,LINK,0.99
108,994,LINK,0.14
108,995,LINK,0.53
108,996,LINK,0.47
108,997,LINK,0.32
108,998,LINK,0.12
108,999,LINK,0.46
108,1000,LINK,0.07
108,1001,LINK,0.45
108,1002,LINK,0.59
108,1003,LINK,0.35
108,1004,LINK,0.61
108,1005,LINK,0.2
108,1006,LINK,0.9
108,1007,LINK,0.74
108,1008,LINK,0.32
108,1009,LINK,0.56
108,1010,LINK,0.21
108,1011,LINK,0.88
108,1012,LINK,0.97
108,1013,LINK,0.49
108,1014,LINK,0.48
108,1015,LINK,0.47
108,1016,LINK,0.23
108,1017,LINK,0.49
108,1018,LINK,0.25
108,1019,LINK,0.29
108,1020,LINK,0.59
108,1021,LINK,0.48
108,1022,LINK,0.96
108,1023,LINK,0.06
108,1024,LINK,0.7
108,1025,LINK,0.06
108,1026,LINK,0.5
108,1027,LINK,0.89
108,1028,LINK,0.07
108,1029,LINK,0.35
108,1030,LINK,0.75
108,1031,LINK,0.86
108,1032,LINK,0.79
108,1033,LINK,0.79
108,1034,LINK,0.77
108,1035,LINK,0.78
108,1036,LINK,0.93
108,1037,LINK,0.02
108,1038,LINK,0.57
108,1039,LINK,0.35
108,1040,LINK,0.18
108,1041,LINK,0.69
108,1042,LINK,0.09
108,1043,LINK,0.56
108,1044,LINK,0.32
108,1045,LINK,0.23
108,1046,LINK,0.78
108,1047,LINK,0.08
108,1048,LINK,0.04
108,1049,LINK,0.03
108,1050,LINK,0.44
108,1051,LINK,0.76
108,1052,LINK,0.79
108,1053,LINK,0.28
108,1054,LINK,0.11
108,1055,LINK,0.35
108,1056,LINK,0.27
108,1057,LINK,0.42
108,1058,LINK,0.18
108,1059,LINK,0.05
108,1060,LINK,0.37
108,1061,LINK,0.88
108,1062,LINK,0.82
108,1063,LINK,0.68
108,1064,LINK,0.47
108,1065,LINK,0.84
108,1066,LINK,0.44
108,1067,LINK,0.37
108,1068,LINK,0.24
108,1069,LINK,0.9
108,1070,LINK,0.92
108,1071,LINK,0.52
108,1072,LINK,0.05
108,1073,LINK,0.64
108,1074,LINK,0.98
108,1075,LINK,0.48
108,1076,LINK,0.72
108,1077,LINK,0.13
108,1078,LINK,0.97
108,1079,LINK,0.59
108,1080,LINK,0.21
108,1081,LINK,0.64
108,1082,LINK,0.44
108,1083,LINK,0.67
108,1084,LINK,0.35
108,1085,LINK,0.23
108,1086,LINK,0.47
108,1087,LINK,0.9
108,1088,LINK,0.98
108,1089,LINK,0.57
108,1090,LINK,0.98
108,1091,LINK,0.6
108,1092,LINK,0.29
108,1093,LINK,0.49
108,1094,LINK,0.08
108,1095,LINK,0.48
108,1096,LINK,0.31
108,1097,LINK,0.82
108,1098,LINK,0.63
108,1099,LINK,0.47
108,1100,LINK,0.33
108,1101,LINK,0.14
108,1102,LINK,0.06
108,1103,LINK,0.13
108,1104,LINK,0.93
108,1105,LINK,0.12
108,1106,LINK,0.95
108,1107,LINK,0.97
108,1108,LINK,0.27
108,1109,LINK,0.28
108,1110,LINK,0.55
108,1111,LINK,0.8
108,1112,LINK,0.6
108,1113,LINK,0.45
108,1114,LINK,0.82
108,1115,LINK,0.87
108,1116,LINK,0.33
108,1117,LINK,0.65
108,1118,LINK,0.83
108,1119,LINK,0.49
108,1120,LINK,0.88
108,1121,LINK,0.63
108,1122,LINK,0.3
108,1123,LINK,0
108,1124,LINK,0.95
108,1125,LINK,0.85
108,1126,LINK,0.53
108,1127,LINK,0.73
108,1128,LINK,0.48
108,1129,LINK,0.09
108,1130,LINK,0.12
108,1131,LINK,0.05
108,1132,LINK,0.26
108,1133,LINK,0.74
108,1134,LINK,0.35
108,1135,LINK,0.04
108,1136,LINK,0.95
108,1137,LINK,0.93
108,1138,LINK,0.12
108,1139,LINK,0.52
108,1140,LINK,0.77
108,1141,LINK,0.13
108,1142,LINK,0.04
108,1143,LINK,0.82
108,1144,LINK,0.19
108,1145,LINK,0.28
108,1146,LINK,0.58
108,1147,LINK,0.66
108,1148,LINK,0.32
108,1149,LINK,0.92
108,1150,LINK,0.37
108,1151,LINK,0.76
108,1152,LINK,0.04
108,1153,LINK,0.39
108,1154,LINK,0.57
108,1155,LINK,0.23
108,1156,LINK,0.28
108,1157,LINK,0.36
108,1158,LINK,0.53
108,1159,LINK,0.61
108,1160,LINK,0.03
108,1161,LINK,0.19
108,1162,LINK,0.41
108,1163,LINK,0.47
108,1164,LINK,0.5
108,1165,LINK,0.11
108,1166,LINK,0.22
108,1167,LINK,0.88
108,1168,LINK,0.8
108,1169,LINK,0.19
108,1170,LINK,0.08
108,1171,LINK,0.6
108,1172,LINK,0.46
108,1173,LINK,0.21
108,1174,LINK,0.25
108,1175,LINK,0.87
108,1176,LINK,0.11
108,1177,LINK,0.81
108,1178,LINK,0.21
108,1179,LINK,0.68
108,1180,LINK,0.77
108,1181,LINK,0.21
108,1182,LINK,0.45
108,1183,LINK,0.09
108,1184,LINK,0.21
108,1185,LINK,0.64
108,1186,LINK,0.77
108,1187,LINK,0.75
108,1188,LINK,0.84
108,1189,LINK,0.95
108,1190,LINK,0.2
108,1191,LINK,0.92
108,1192,LINK,0.01
108,1193,LINK,0.31
108,1194,LINK,0.79
108,1195,LINK,0.46
108,1196,LINK,0.35
108,1197,LINK,0.94
108,1198,LINK,0.01
108,1199,LINK,0.09
108,1200,LINK,0.46
108,1201,LINK,0.74
108,1202,LINK,0.68
108,1203,LINK,0.73
108,1204,LINK,0.01
108,1205,LINK,0.12
108,1206,LINK,0.78
108,1207,LINK,0.43
108,1208,LINK,0.94
108,1209,LINK,0.08
108,1210,LINK,0.94
108,1211,LINK,0.1
108,1212,LINK,0.54
108,1213,LINK,0.5
108,1214,LINK,0.7
108,1215,LINK,0.82
108,1216,LINK,0.57
108,1217,LINK,0.7
108,1218,LINK,0.31
108,1219,LINK,0.74
108,1220,LINK,0.96
108,1221,LINK,0.18
108,1222,LINK,0.05
108,1223,LINK,0.37
108,1224,LINK,0.88
108,1225,LINK,0.82
108,1226,LINK,0.8
108,1227,LINK,0.42
108,1228,LINK,0.66
108,1229,LINK,0.36
108,1230,LINK,0.21
108,1231,LINK,0.22
108,1232,LINK,0.14
108,1233,LINK,0.83
108,1234,LINK,0.93
108,1235,LINK,0.82
108,1236,LINK,0.76
108,1237,LINK,0.7
108,1238,LINK,0.74
108,1239,LINK,0.53
108,1240,LINK,0.19
108,1241,LINK,0.29
108,1242,LINK,0.27
108,1243,LINK,0.91
108,1244,LINK,0.66
108,1245,LINK,0.92
108,1246,LINK,0.33
108,1247,LINK,0.6
108,1248,LINK,0.89
108,1249,LINK,0.24
108,1250,LINK,0.14
108,1251,LINK,0.47
108,1252,LINK,0.09
108,1253,LINK,0.55
108,1254,LINK,0.81
108,1255,LINK,0.02
108,1256,LINK,0.16
108,1257,LINK,0.2
108,1258,LINK,0.88
108,1259,LINK,0.9
108,1260,LINK,0.71
108,1261,LINK,0.34
108,1262,LINK,0.86
108,1263,LINK,0.47
108,1264,LINK,0.45
108,1265,LINK,0.04
108,1266,LINK,0.27
108,1267,LINK,0.71
108,1268,LINK,0.17
108,1269,LINK,0.54
108,1270,LINK,0.79
108,1271,LINK,0.44
108,1272,LINK,0.09
108,1273,LINK,0.72
108,1274,LINK,0.8
108,1275,LINK,0.63
108,1276,LINK,0.45
108,1277,LINK,0.2
108,1278,LINK,0.66
108,1279,LINK,0.1
108,1280,LINK,0.79
108,1281,LINK,0.32
108,1282,LINK,0.04
108,1283,LINK,0.07
108,1284,LINK,0.43
108,1285,LINK,0.14
108,1286,LINK,0.63
108,1287,LINK,0.03
108,1288,LINK,0.29
108,1289,LINK,0.12
108,1290,LINK,0.28
108,1291,LINK,0.34
108,1292,LINK,0.37
108,1293,LINK,0.33
108,1294,LINK,0.29
108,1295,LINK,0.45
108,1296,LINK,0.93
108,1297,LINK,0.51
108,1298,LINK,0.01
108,1299,LINK,0.02
108,1300,LINK,0.62
108,1301,LINK,0.66
108,1302,LINK,0.38
108,1303,LINK,0.44
108,1304,LINK,0.59
108,1305,LINK,0.02
108,1306,LINK,0.21
108,1307,LINK,0.17
108,1308,LINK,0.72
108,1309,LINK,0.48
108,1310,LINK,0.98
108,1311,LINK,0.91
108,1312,LINK,0.35
108,1313,LINK,0.71
108,1314,LINK,0.29
108,1315,LINK,0.41
108,1316,LINK,0.75
108,1317,LINK,0.42
108,1318,LINK,0.37
108,1319,LINK,0.59
108,1320,LINK,0.8
108,1321,LINK,0.81
108,1322,LINK,0.18
108,1323,LINK,0.14
108,1324,LINK,0.57
108,1325,LINK,0.17
108,1326,LINK,0.02
108,1327,LINK,0.28
108,1328,LINK,0.67
108,1329,LINK,0.3
108,1330,LINK,0.07
108,1331,LINK,0.21
108,1332,LINK,0.34
108,1333,LINK,0.47
108,1334,LINK,0.23
108,1335,LINK,0.98
108,1336,LINK,0.63
108,1337,LINK,0.68
108,1338,LINK,0.56
108,1339,LINK,0.95
108,1340,LINK,0.42
108,1341,LINK,0.34
108,1342,LINK,0.58
108,1343,LINK,0.71
108,1344,LINK,0.96
108,1345,LINK,0.46
108,1346,LINK,0.43
108,1347,LINK,0.36
108,1348,LINK,0.55
108,1349,LINK,0.29
108,1350,LINK,0.31
108,1351,LINK,0.22
108,1352,LINK,0.67
108,1353,LINK,0.73
108,1354,LINK,0.15
108,1355,LINK,0.85
108,1356,LINK,0.94
108,1357,LINK,0.23
108,1358,LINK,0.96
108,1359,LINK,0.81
108,1360,LINK,0.35
108,1361,LINK,0.1
108,1362,LINK,0.92
108,1363,LINK,0.9
108,1364,LINK,0.66
108,1365,LINK,0.99
108,1366,LINK,0.1
108,1367,LINK,1
108,1368,LINK,0.67
108,1369,LINK,0.81
108,1370,LINK,0.84
108,1371,LINK,0.3
108,1372,LINK,0.35
108,1373,LINK,0.04
108,1374,LINK,0.1
108,1375,LINK,0.69
108,1376,LINK,0.35
108,1377,LINK,0.65
108,1378,LINK,0.43
108,1379,LINK,0.18
108,1380,LINK,0.38
108,1381,LINK,0.52
108,1382,LINK,0.96
108,1383,LINK,0.19
108,1384,LINK,0.01
108,1385,LINK,0.37
108,1386,LINK,0.79
108,1387,LINK,0.74
108,1388,LINK,0.76
108,1389,LINK,0.81
108,1390,LINK,0.82
108,1391,LINK,0.21
108,1392,LINK,0.37
108,1393,LINK,0.2
108,1394,LINK,0.85
108,1395,LINK,0.43
108,1396,LINK,0.5
108,1397,LINK,0.34
108,1398,LINK,0.81
108,1399,LINK,0.53
108,1400,LINK,0.45
108,1401,LINK,0.06
108,1402,LINK,0.71
108,1403,LINK,0.1
108,1404,LINK,0.27
108,1405,LINK,0.09
108,1406,LINK,0.05
108,1407,LINK,0.18
108,1408,LINK,0.96
108,1409,LINK,0.53
108,1410,LINK,0
108,1411,LINK,0.26
108,1412,LINK,0.46
108,1413,LINK,0.23
108,1414,LINK,0.22
108,1415,LINK,0.28
108,1416,LINK,0.95
108,1417,LINK,0.38
108,1418,LINK,0.61
108,1419,LINK,0.51
108,1420,LINK,0.08
108,1421,LINK,0.81
108,1422,LINK,0.87
108,1423,LINK,0.74
108,1424,LINK,0.32
108,1425,LINK,0.59
108,1426,LINK,0.39
108,1427,LINK,0.7
108,1428,LINK,0.12
108,1429,LINK,0.4
108,1430,LINK,0.43
108,1431,LINK,0.58
108,1432,LINK,0.97
108,1433,LINK,0.96
108,1434,LINK,0.59
108,1435,LINK,0.64
108,1436,LINK,0.18
108,1437,LINK,0.99
108,1438,LINK,0.64
108,1439,LINK,0.63
108,1440,LINK,0.49
108,1441,LINK,0.74
108,1442,LINK,0.18
108,1443,LINK,0.05
108,1444,LINK,0.56
108,1445,LINK,0.79
108,1446,LINK,0.75
108,1447,LINK,0.74
108,1448,LINK,0.72
108,1449,LINK,1
108,1450,LINK,0.22
108,1451,LINK,0.32
108,1452,LINK,0.21
108,1453,LINK,0.6
108,1454,LINK,0.8
108,1455,LINK,0.79
108,1456,LINK,0.74
108,1457,LINK,0.47
108,1458,LINK,0.04
108,1459,LINK,0.26
108,1460,LINK,0.08
108,1461,LINK,0.79
108,1462,LINK,0.86
108,1463,LINK,0.2
108,1464,LINK,0.84
108,1465,LINK,0.32
108,1466,LINK,0.89
108,1467,LINK,0.76
108,1468,LINK,0.85
108,1469,LINK,0.27
108,1470,LINK,0.86
108,1471,LINK,0.71
108,1472,LINK,0.75
108,1473,LINK,0.93
108,1474,LINK,0.19
108,1475,LINK,0.23
108,1476,LINK,0.1
108,1477,LINK,0.92
108,1478,LINK,0.58
108,1479,LINK,0.51
108,1480,LINK,0.13
108,1481,LINK,0.59
108,1482,LINK,0.72
108,1483,LINK,0.05
108,1484,LINK,0.34
108,1485,LINK,0.19
108,1486,LINK,0.97
108,1487,LINK,0.17
108,1488,LINK,0.99
108,1489,LINK,0.89
108,1490,LINK,0.27
108,1491,LINK,0.56
108,1492,LINK,0.47
108,1493,LINK,0.11
108,1494,LINK,0.51
108,1495,LINK,0.86
108,1496,LINK,0.71
108,1497,LINK,0.05
108,1498,LINK,0.56
108,1499,LINK,0.27
108,1500,LINK,0.62
108,1501,LINK,0.78
108,1502,LINK,0.76
108,1503,LINK,0.75
108,1504,LINK,0.75
108,1505,LINK,0.52
108,1506,LINK,0.53
108,1507,LINK,0.21
108,1508,LINK,0.49
108,1509,LINK,0.95
108,1510,LINK,0.04
108,1511,LINK,0.73
108,1512,LINK,0.15
108,1513,LINK,0.56
108,1514,LINK,0.38
108,1515,LINK,0.82
108,1516,LINK,0.49
108,1517,LINK,0.62
